Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Coordinate,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_time,Sunrise_hour,Sunrise_minute,Sunset_time,Sunset_hour,Sunset_minute,Year,Month,DayOfMonth,DayOfWeekName,DayOfWeek,DayOfYear,WeekOfYear,IsLeadYear,Quarter
2013-07-08,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,6,0,"-87.742302,41.763733",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,3,0,"-87.742302,41.763733",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0,"-87.666066,41.98728",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,2,0,"-87.66805500000001,41.912563",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,8,0,"-87.627096,41.776428",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"9600 South Longwood Drive, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,2,0,"-87.669539,41.71914",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-08,"9600 South Longwood Drive, Chicago, IL 60643, USA",CULEX RESTUANS,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,3,0,"-87.669539,41.71914",2,87,71,79,5,70,72,0,14,0,0.0,0.84,29.31,29.95,10.0,22,10.5,424,4,24,1929,19,29,2013,7,8,Monday,0,189,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,44,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,38,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,"-87.800991,41.95469",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0,"-87.832763,41.944869",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,50,0,"-87.757639,41.964242",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,28,0,"-87.757639,41.964242",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,37,0,"-87.757639,41.964242",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,33,1,"-87.77792099999999,42.008314",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,45,1,"-87.77792099999999,42.008314",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,28,0,"-87.747113,41.991429",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,46,0,"-87.747113,41.991429",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,50,0,"-87.747113,41.991429",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,5,0,"-87.777189,41.960615999999995",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,"-87.777189,41.960615999999995",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,44,0,"-87.862995,41.992478000000006",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,26,0,"-87.862995,41.992478000000006",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,50,0,"-87.862995,41.992478000000006",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,45,0,"-87.862995,41.992478000000006",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,50,0,"-87.862995,41.992478000000006",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,48,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,20,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,34,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,41,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,"-87.890615,41.974689",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,"-87.930995,41.957799",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,4,0,"-87.805059,41.973845000000004",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,10,0,"-87.807277,42.009876",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,39,0,"-87.770899,41.994679",1,83,58,71,-2,53,61,0,6,0,0.0,0.0,29.38,30.1,4.0,8,4.8,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,6,0,"-87.65449100000001,41.891118",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,12,0,"-87.65449100000001,41.891118",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,45,0,"-87.654224,41.867108",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,19,0,"-87.654224,41.867108",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,"-87.655232,41.896282",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,7,0,"-87.632085,41.921965",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,"-87.632085,41.921965",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,"-87.632085,41.921965",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,"-87.666014,41.720848",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,12,0,"-87.666014,41.720848",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,27,1,"-87.649642,41.732984",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,44,0,"-87.649642,41.732984",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,30,0,"-87.689778,41.986921",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,32,0,"-87.689778,41.986921",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,37,0,"-87.763416,41.801497999999995",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,11,0,"-87.763416,41.801497999999995",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,5,0,"-87.701431,41.906638",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,7,0,"-87.64997,41.723195000000004",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,4,0,"-87.64997,41.723195000000004",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
2013-07-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,35,0,"-87.666901,41.868077",2,82,60,71,-2,54,62,0,6,0,0.0,0.0,29.44,30.09,4.1,8,5.4,427,4,27,1928,19,28,2013,7,12,Friday,4,193,28,False,3
